Municipio,CodIbge,Estado,AreaKm2,Desmatado2009,Incremento20082009,Floresta2009,Nuvem2009,NaoObservado2009,NaoFloresta2009,Hidrografia2009
Pedro Afonso,1716505,TO,2021,20.6,0,32.8,0,0.1,1950.8,16.7
Pedra Preta,5106372,MT,4191,20.5,0.2,1,0,0,4169.5,0
Boa Vista,1400100,RR,5726,20.5,0,203.3,18,0.3,5391.2,92.7
Normandia,1400407,RR,7003,19.6,0,467,30.8,6.5,6457.1,22
Morros,2107100,MA,1745,18.9,0,16.2,35.9,1661.8,10,2.2
Divinópolis do Tocantins,1707108,TO,2355,18.3,0,57.9,0,0.1,2278.7,0
Timbiras,2112100,MA,1509,17.9,1,63.9,2.7,1424.5,0,0
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828.7,3.7
Bacurituba,2101350,MA,685,16.4,0,23.8,7.3,0,358.7,278.8
Raposa,2109452,MA,65,14.2,0,10.8,30.6,0.2,0.8,8.4
Icatu,2105104,MA,1468,13.8,0,36.5,56.5,1278.7,0.3,82.2
Estreito,2104057,MA,2736,10.2,0,7.7,0,0,2699,19.1
Abreulândia,1700251,TO,1899,7.4,0,45.1,0,0.4,1846.1,0
Bom Jesus do Tocantins,1703305,TO,1339,6.6,0,9.8,0,0,1315,7.6
Sandolândia,1718840,TO,3539,4.2,0,74,0,2.3,3444.1,14.4
Babaçulândia,1703008,TO,1796,3.2,0,0,0,0,1779.4,15.7
Tupiratins,1721307,TO,900,2.2,0,5.5,0,0,882.5,9.8
Santo Antônio do Leste,5107792,MT,3597,2,0,64.9,0,0,3530.1,0
Chapada de Areia,1704600,TO,660,1.6,0,9.8,0,0.5,648.1,0
Novo São Joaquim,5106281,MT,5023,1,0,117.8,0,0.5,4902.1,1.6
São João do Soter,2111078,MA,1462,0.9,0,0,0,1461.4,0,0
Monte Santo do Tocantins,1713700,TO,1096,0.7,0.1,11.5,0,0.6,1083.2,0
Primavera do Leste,5107040,MT,5474,0.7,0,15.9,0,0,5457.4,0
Campinápolis,5102603,MT,5967,0.5,0,8.1,0,3.7,5954.7,0
Campos Lindos,1703842,TO,3266,0.1,0,0.9,0,1.2,3263.8,0
Araguaçu,1702000,TO,5181,0,0,4,0,82.5,5091.9,2.6
Santa Cruz do Arari,1506401,PA,1078,0,0,2.4,1.9,0,1044.7,29
Aliança do Tocantins,1700350,TO,1587,0,0,0,0,0,1587.4,0
Almas,1700400,TO,4048,0,0,0,0,0,4049.3,0
Alvorada,1700707,TO,1216,0,0,0,0,0,1216.3,0
Aparecida do Rio Negro,1701101,TO,1166,0,0,0,0,0,1166.8,0
Arraias,1702406,TO,5827,0,0,0,0,13.7,5813.8,0
Aurora do Tocantins,1702703,TO,756,0,0,0,0,1.8,754.8,0
Barra do Ouro,1703073,TO,1112,0,0,1,0,0,1091.4,19.6
Barrolândia,1703107,TO,714,0,0,0,0,0.3,713.8,0
Brejinho de Nazaré,1703701,TO,1730,0,0,0,0,0,1728.3,2.3
Cariri do Tocantins,1703867,TO,1129,0,0,0,0,0,1130,0
Centenário,1704105,TO,1968,0,0,0,0,0,1968.8,0
Chapada da Natividade,1705102,TO,1679,0,0,0,0,0,1679.6,0
Combinado,1705557,TO,210,0,0,0,0,16.4,194.5,0
Conceição do Tocantins,1705607,TO,2520,0,0,0,0,0,2520.5,0
Cristalândia,1706100,TO,1854,0,0,0,0,1.7,1853,0
Acorizal,5100102,MT,842,0,0,0,0,0.9,842.1,0
Crixás do Tocantins,1706258,TO,988,0,0,0,0,0,988.3,0
Dianópolis,1707009,TO,3240,0,0,0,0,3.7,3236.3,0
Alto Araguaia,5100300,MT,5545,0,0,0.2,0,214,5330.8,0
Alto Garças,5100409,MT,3657,0,0,0,0,0,3657.4,0
Alto Taquari,5100607,MT,1397,0,0,0,0,8.9,1388.3,0
Fátima,1707553,TO,384,0,0,0,0,0,384.8,0
Figueirópolis,1707652,TO,1933,0,0,0,0,0,1934.2,0
Filadélfia,1707702,TO,1997,0,0,0,0,0,1978.5,22.2
Araguainha,5101209,MT,688,0,0,0,0,1.6,686.9,0
Goiatins,1709005,TO,6451,0,0,1.3,0,0,6434.2,15.5
Gurupi,1709500,TO,1844,0,0,0,0,0,1844.3,0
Ipueiras,1709807,TO,817,0,0,0,0,0,817.2,0
Itacajá,1710508,TO,3072,0,0,0,0,0,3072.4,0
Itapiratins,1710904,TO,1251,0,0,4.3,0,0,1211.6,35.1
Jaú do Tocantins,1711506,TO,2186,0,0,0,0,13.1,2173.2,0
Lagoa do Tocantins,1711951,TO,918,0,0,0,0,0,918.8,0
Lajeado,1712009,TO,324,0,0,1.3,0,0,313.7,9
Lavandeira,1712157,TO,525,0,0,0,0,9.3,516,0
Lizarda,1712405,TO,5768,0,0,2.7,0,0.7,5764.6,0
Mateiros,1712702,TO,9675,0,0,0,0,256.2,9419.1,0
Miracema do Tocantins,1713205,TO,2664,0,0,0,0,0,2649.9,17.7
Monte do Carmo,1713601,TO,3634,0,0,0,0,0,3633.5,1.3
Natividade,1714203,TO,3236,0,0,0,0,0,3236.5,0
General Carneiro,5103908,MT,3724,0,0,0,0,1.7,3720.4,2.3
Nova Rosalândia,1715002,TO,490,0,0,0,0,0.2,490,0
Novo Acordo,1715101,TO,2685,0,0,0,0,0,2686,0
Novo Alegre,1715150,TO,201,0,0,0,0,45,156.8,0
Novo Jardim,1715259,TO,1321,0,0,0,0,3.5,1318,0
Oliveira de Fátima,1715507,TO,207,0,0,0,0,0,207.2,0
Palmeirópolis,1715754,TO,1710,0,0,0,0,5,1705.3,0
Paraíso do Tocantins,1716109,TO,1304,0,0,0,0,0.3,1304.3,0
Jangada,5104906,MT,1022,0,0,0,0,0,1022.2,0
Paranã,1716208,TO,11321,0,0,0,0,9.9,11311.6,0
Peixe,1716604,TO,5314,0,0,0,0,0,5314.6,0
Pindorama do Tocantins,1717008,TO,1567,0,0,0,0,0,1567.3,0
Ponte Alta do Bom Jesus,1717800,TO,1819,0,0,0,0,3.3,1816.6,0
Ponte Alta do Tocantins,1717909,TO,6535,0,0,0.3,0,0,6524.9,9.8
Porto Alegre do Tocantins,1718006,TO,505,0,0,0,0,0,505,0
Porto Nacional,1718204,TO,4473,0,0,0,0,0,4442.2,33.1
Pugmil,1718451,TO,403,0,0,0,0,0,403.3,0
Rio da Conceição,1718659,TO,777,0,0,0,0,6.6,771,0
Rio Sono,1718758,TO,6395,0,0,0.2,0,1.6,6393.2,0
Santa Maria do Tocantins,1718881,TO,1420,0,0,0.8,0,0,1411.4,7.8
Santa Rosa do Tocantins,1718907,TO,1804,0,0,0,0,0,1804.4,0
Santa Tereza do Tocantins,1719004,TO,543,0,0,0,0,0,543.9,0
São Félix do Tocantins,1720150,TO,1923,0,0,0,0,0,1923.3,0
São Salvador do Tocantins,1720259,TO,1430,0,0,0,0,0,1430.8,0
Pontal do Araguaia,5106653,MT,2755,0,0,0,0,2.1,2746.3,7.9
Ponte Branca,5106703,MT,688,0,0,0,0,1.3,686.8,0
São Valério da Natividade,1720499,TO,2531,0,0,0,0,0,2531.8,0
Silvanópolis,1720655,TO,1268,0,0,0,0,0,1268.5,0
Sucupira,1720853,TO,1031,0,0,0,0,0,1031.4,0
Taguatinga,1720903,TO,2457,0,0,0,0,3.7,2454.2,0
Taipas do Tocantins,1720937,TO,1123,0,0,0,0,0,1123.3,0
Talismã,1720978,TO,2161,0,0,0,0,5.1,2156,0
Palmas,1721000,TO,2227,0,0,1.7,0,0,2206,19.3
Tocantínia,1721109,TO,2617,0,0,0.6,0,0.3,2600.2,15.9
Tupirama,1721257,TO,714,0,0,0,0,0,707.5,9.3
Ribeirãozinho,5107198,MT,622,0,0,0,0,1.7,620.5,0
Afonso Cunha,2100105,MA,378,0,0,0,0,378.4,0,0
Água Doce do Maranhão,2100154,MA,451,0,0,0,0,452,0,0
Aldeias Altas,2100303,MA,1973,0,0,0,0,1973.8,0,0
Anapurus,2100808,MA,620,0,0,0,0,620.8,0,0
Tesouro,5108105,MT,4017,0,0,0.4,0,5.1,4010.5,1
Torixoréu,5108204,MT,2397,0,0,0,0,2.4,2394.1,1
Várzea Grande,5108402,MT,938,0,0,0,0,1.4,937.5,0
Balsas,2101400,MA,13258,0,0,0.4,0,0,13257.6,0
Barreirinhas,2101707,MA,3172,0,0,0,0,3172.4,0,0
Belágua,2101731,MA,504,0,0,0,0,504.8,0,0
Carolina,2102804,MA,6487,0,0,3.8,0,0.2,6429.3,53.7
Chapadinha,2103208,MA,3305,0,0,0,0,3306,0,0
Feira Nova do Maranhão,2104073,MA,1486,0,0,0,0,0,1486.9,0
Fortaleza dos Nogueiras,2104107,MA,1680,0,0,0,0,0,1680.6,0
Humberto de Campos,2105005,MA,2166,0,0,0,0,2166.4,0,0
Lagoa do Mato,2105922,MA,1310,0,0,0,0,1310.5,0,0
Mata Roma,2106409,MA,556,0,0,0,0,556.6,0,0
Mirador,2106706,MA,8716,0,0,0,0,0.1,8715.9,0
Nina Rodrigues,2107209,MA,579,0,0,0,0,579.9,0,0
Nova Colinas,2107258,MA,749,0,0,0,0,0,749.9,0
Paraibano,2107704,MA,539,0,0,1.9,0,466.2,70.9,0
Passagem Franca,2107902,MA,1378,0,0,0,0,1378.3,0,0
Pastos Bons,2108009,MA,1643,0,0,2.4,0,210.4,1430.2,0
Paulino Neves,2108058,MA,998,0,0,0,0,998.5,0,0
Primeira Cruz,2109403,MA,1394,0,0,0,0,1394.3,0,0
Riachão,2109502,MA,6422,0,0,0,0,0,6422.6,0
Santana do Maranhão,2110237,MA,1116,0,0,0,0,1116.2,0,0
Santo Amaro do Maranhão,2110278,MA,1628,0,0,0,0,1628.1,0,0
São Benedito do Rio Preto,2110401,MA,946,0,0,0,0,946.2,0,0
São Domingos do Azeitão,2110658,MA,1071,0,0,0,0,0,1071.7,0
São Pedro dos Crentes,2111573,MA,988,0,0,0,0,0,988.4,0
São Raimundo das Mangabeiras,2111607,MA,3556,0,0,0,0,0,3556.5,0
Sucupira do Norte,2111904,MA,1007,0,0,0,0,0,1007.2,0
Sucupira do Riachão,2111953,MA,574,0,0,0,0,574.5,0,0
Tutóia,2112506,MA,1521,0,0,0,0,1521.5,0,0
Urbano Santos,2112605,MA,1229,0,0,0.2,0,1228.8,0,0
Area nao mapeada pelo Prodes,2114999,MA,55592,0,0,4.8,0,29809,25778.2,0
